score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
9.0,Buen hotel en Londres,,,Spain,Deluxe Twin Room,4 nights ·,Couple,November 2021,23 November 2021,,
8.0,Very good,,,Spain,Deluxe Double Room,3 nights ·,Couple,November 2021,14 November 2021,,
9.0,Efficient stay in reliable tidy atmosphere,,,Germany,Triple Room,1 night ·,Family,November 2021,5 November 2021,,
9.0,Superb,,,France,Deluxe Double Room,1 night ·,Solo traveller,November 2021,3 November 2021,,
7.0,lo consiglio e ci ritornerò,,,Italy,Deluxe Double Room,2 nights ·,Couple,November 2021,2 November 2021,,
8.0,Limpieza y estética impecable,,,Spain,Deluxe Twin Room,2 nights ·,Family,October 2021,26 October 2021,,
7.0,ganz okay,,,Italy,Deluxe Single Room,2 nights ·,Solo traveller,September 2021,23 October 2021,,
7.0,location molto accogliente e staff molto cordiale,,,Italy,Deluxe Double Room,2 nights ·,Solo traveller,October 2021,18 October 2021,,
7.0,"Neste opphold her, vil vi nok passe på å ankomme på dag (ikke seine kvelden) i håp om større rom!",,,Norway,Deluxe Twin Room,3 nights ·,Family,September 2021,15 October 2021,,
8.0,Very good,,,Switzerland,Deluxe Double Room,5 nights ·,Group,October 2021,10 October 2021,,
7.0,Good,,,Italy,Deluxe Double Room,4 nights ·,Couple,September 2021,1 October 2021,1,
7.0,Good,,,Italy,Deluxe Double Room,2 nights ·,Group,September 2021,13 September 2021,,
8.0,"Agréable séjour dans une zone calme, à deux pas d'un quartier commerçant.",,,Switzerland,Deluxe Twin Room,3 nights ·,Group,February 2020,12 March 2020,1,
7.5,Good,,,Netherlands,Deluxe Double Room,2 nights ·,Couple,February 2020,28 February 2020,,
9.2,Superb,,,Kuwait,Deluxe Double Room,8 nights ·,Solo traveller,February 2020,22 February 2020,,
8.0,Ok,,,Italy,Deluxe Double Room,1 night ·,Couple,February 2020,16 February 2020,,
9.2,Superb,,,Germany,Deluxe Twin Room,2 nights ·,Group,February 2020,11 February 2020,,
8.0,Séjour relax,,,France,Deluxe Double Room,5 nights ·,Couple,February 2020,7 February 2020,,
7.1,Good,,,Saudi Arabia,Deluxe Double Room,4 nights ·,Couple,February 2020,5 February 2020,,
9.2,Superb,,,,Deluxe Twin Room,5 nights ·,Family,January 2020,4 February 2020,1,
9.6,Exceptional,,,Italy,Deluxe Double Room,2 nights ·,Couple,January 2020,15 January 2020,,
8.3,Very good,,,Kuwait,Deluxe Double Room,2 nights ·,Solo traveller,January 2020,13 January 2020,1,
9.0,シンプルで快適なホテル。,,,Japan,Deluxe Double Room,3 nights ·,Couple,January 2020,9 January 2020,1,
9.2,Superb,,,Germany,Deluxe Double Room,4 nights ·,Couple,December 2019,7 January 2020,1,
8.0,ok verblijf maar liever niet in de kelder,,,Belgium,Deluxe Twin Room,1 night ·,Couple,October 2022,12 October 2022,,
7.0,Good,,,Brazil,Deluxe Twin Room,3 nights ·,Group,September 2022,8 October 2022,,
7.0,Good,,,Italy,Deluxe Double Room,2 nights ·,Family,July 2022,2 October 2022,,
8.0,Very good,,,Slovenia,Deluxe Twin Room,5 nights ·,Family,September 2022,13 September 2022,,
8.0,מלון נחמד באזור לא סימפטי.,,,Israel,Deluxe Single Room,2 nights ·,Solo traveller,July 2022,26 July 2022,1,
8.0,Hjelpsom betjening.,,,Norway,Deluxe Single Room,3 nights ·,Solo traveller,June 2022,26 June 2022,,
8.0,für Kurztrip geeignet,,,Germany,Triple Room,3 nights ·,Group,June 2022,25 June 2022,,
8.0,goed,,,Netherlands,Deluxe Double Room,6 nights ·,Solo traveller,May 2022,30 May 2022,,
7.0,Matig,,,Belgium,Deluxe Double Room,4 nights ·,Couple,April 2022,25 April 2022,,
7.0,Good,,,Spain,Deluxe Double Room,4 nights ·,Couple,April 2022,12 April 2022,,
7.0,فندق يستاهل,,,Kuwait,Deluxe Single Room,4 nights ·,Solo traveller,April 2022,7 April 2022,,
7.0,Not bad,,,San Marino,Deluxe Double Room,4 nights ·,Couple,March 2022,29 March 2022,,
7.0,"Fijne, schone hotelkamer in een rustige buurt. Lekker ontbijt!",,,Netherlands,Deluxe Single Room,5 nights ·,Solo traveller,February 2022,20 February 2022,,
8.0,Bien,,,Spain,Deluxe Single Room,3 nights ·,Solo traveller,January 2022,14 January 2022,,
7.0,Good,,,Saudi Arabia,Deluxe Double Room,3 nights ·,Couple,January 2022,11 January 2022,,
8.0,"Struttura molto carina, ben curata e pulita. consigliata per un breve soggiorno a Londra",,,Italy,Deluxe Double Room,2 nights ·,Couple,November 2021,22 November 2021,,
7.9,Good,,,Kuwait,Deluxe Double Room,1 night ·,Family,January 2020,12 February 2020,,
10,Immer wieder gern und wir kommen wieder!,,,Germany,Deluxe Twin Room,4 nights ·,Family,October 2022,25 October 2022,,
10,Exceptional,,,Ukraine,Deluxe Double Room,1 night ·,Solo traveller,October 2022,24 October 2022,,
10,perfekt für Städtetrip,,,Austria,Deluxe Twin Room,1 night ·,Group,October 2022,17 October 2022,,
10,Einfach toll!,,,Germany,Deluxe Double Room,4 nights ·,Couple,September 2022,17 October 2022,,
3.0,Ein Klaustrophobie-Test,,,Germany,Deluxe Single Room,2 nights ·,Solo traveller,October 2022,13 October 2022,1,
10,attenti alla sostanza!,,,Italy,Deluxe Twin Room,3 nights ·,Group,October 2022,12 October 2022,,
10,"Top in jeder Beziehung (Zimmer, Lage, Frühstück, Service) - werde ich definitiv wieder buchen!",,,Switzerland,Triple Room,4 nights ·,Family,October 2022,10 October 2022,,
4.0,"London ist toll, das Hotel nicht.",,,Germany,Deluxe Double Room,3 nights ·,Couple,October 2022,4 October 2022,1,
10,"Preciosa decoración minimalista, excelente ubicación, cama comodisima!",,,Mexico,King Room,3 nights ·,Couple,September 2022,28 September 2022,,
10,Wir haben uns rundum wohl gefühlt und würden das Hotel jederzeit wieder buchen!,,,Germany,Deluxe Twin Room,3 nights ·,Group,September 2022,25 September 2022,,
10,Una molt bona opció per visitar Londres c,,,Spain,Deluxe Double Room,3 nights ·,Couple,September 2022,24 September 2022,,
10,נפלא.,,,Israel,Deluxe Twin Room,6 nights ·,Family,September 2022,8 September 2022,,
6.0,"Einfache Ausstattung, aber sauber und neuwertig",,,Germany,Deluxe Double Room,8 nights ·,Family,August 2022,31 August 2022,,
10,Exceptional,,,France,Deluxe Twin Room,2 nights ·,Family,August 2022,30 August 2022,,
10,Hôtel de style dans un quartier à 2 pas de Hyde Park,,,Switzerland,Triple Room,3 nights ·,Family,August 2022,28 August 2022,,
10,Остановимся ещё не один раз в этом отеле.),,,Germany,Deluxe Double Room,5 nights ·,Family,August 2022,26 August 2022,,
10,"Magnifique séjour! Chambre impeccable et très soignée, personnel incroyable 🤩",,,Switzerland,Deluxe Single Room,3 nights ·,Solo traveller,July 2022,25 August 2022,,
4.0,"Super Lage, gute Ausstattung des Zimmers, jedoch unbedingt Zimmer mit Fenster buchen!!!",,,Austria,Deluxe Double Room,2 nights ·,Group,August 2022,22 August 2022,1,
10,hyvä hotelli lähellä Paddingtonin asemaa,,,Finland,King Room,4 nights ·,Family,August 2022,16 August 2022,,
10,Una magnífica estancia en una ciudad increíble,,,Spain,Deluxe Double Room,3 nights ·,Couple,August 2022,9 August 2022,1,
10,満足のできるホテルで心地良い滞在できました！ありがとう！,,,Japan,Deluxe Single Room,6 nights ·,Solo traveller,August 2022,6 August 2022,1,
10,tommel opp og ti poeng fra oss!,,,Norway,Deluxe Double Room,3 nights ·,Family,August 2022,4 August 2022,,
10,Exceptional,,,Mexico,Deluxe Double Room,4 nights ·,Couple,July 2022,2 August 2022,,
10,Exceptional,,,Saudi Arabia,Deluxe Single Room,4 nights ·,Couple,July 2022,31 July 2022,,
10,Estancia acogedora y agradable,,,Mexico,Deluxe Single Room,2 nights ·,Solo traveller,July 2022,12 July 2022,,
6.0,posizione ottima  e bel design,,,Italy,Deluxe Double Room,3 nights ·,Family,July 2022,7 July 2022,,
10,Bestes Hotel in dem wir je waren,,,Germany,Deluxe Double Room,3 nights ·,Group,June 2022,27 June 2022,,
10,excelente hotel!,,,Peru,Deluxe Double Room,4 nights ·,Couple,May 2022,27 June 2022,,
10,Exceptional,,,Poland,Triple Room,3 nights ·,Family,May 2022,23 June 2022,,
6.0,prima locatie,,,Netherlands,Deluxe Double Room,3 nights ·,Couple,June 2022,16 June 2022,,
10,Estadia rapida,,,Brazil,Deluxe Double Room,2 nights ·,Solo traveller,June 2022,12 June 2022,,
10,sostenibilità è la chiave di lettura 😊,,,Italy,Deluxe Double Room,3 nights ·,Couple,April 2022,8 June 2022,,
10,Veldig fornøyd,,,Norway,King Room,1 night ·,Group,June 2022,8 June 2022,,
10,Exceptional,,,Sweden,Deluxe Double Room,3 nights ·,Couple,June 2022,5 June 2022,,
10,Lindo!,,,Argentina,King Room,1 night ·,Family,June 2022,2 June 2022,,
10,"Hotellet blir mitt nye hjem i London, elsker stedet",,,Norway,Deluxe Single Room,3 nights ·,Family,May 2022,30 May 2022,,
10,Exceptional,,,Germany,Deluxe Double Room,3 nights ·,Family,May 2022,30 May 2022,,
10,Exceptional,,,Germany,Deluxe Double Room,3 nights ·,Group,April 2022,22 May 2022,,
10,Rustig hotel in een drukke stad,,,Belgium,King Room,3 nights ·,Couple,May 2022,19 May 2022,,
6.0,Pleasant,,,South Korea,Deluxe Single Room,5 nights ·,Solo traveller,April 2022,18 May 2022,,
10,Ich kann das Hotel nur empfehlen!,,,Switzerland,Deluxe Twin Room,3 nights ·,Family,April 2022,9 May 2022,,
4.0,Ontbijt met slechte beats,,,Belgium,Deluxe Double Room,2 nights ·,Solo traveller,April 2022,2 May 2022,,
10,Fantastic stay in central London,,,Italy,Deluxe Double Room,3 nights ·,Family,April 2022,23 April 2022,,
10,Lindo y cómodo,,,Mexico,Deluxe Double Room,3 nights ·,Family,April 2022,13 April 2022,,
10,Un posto curato nei dettagli e che trasmette armonia e pace nel cuore di Londra,,,Italy,Deluxe Double Room,1 night ·,Couple,March 2022,2 April 2022,,
10,Recomendado totalmente,,,Spain,Deluxe Double Room,2 nights ·,Couple,March 2022,21 March 2022,,
10,الموقع جميل وتعامل طاقم الفندق بشكل ممتاز,,,United Arab Emirates,Deluxe Double Room,2 nights ·,Group,March 2022,13 March 2022,,
6.0,Pleasant,,,Colombia,Deluxe Single Room,1 night ·,Solo traveller,March 2022,11 March 2022,,
6.0,Pleasant,,,Spain,Deluxe Double Room,1 night ·,Couple,February 2022,21 February 2022,,
10,"fantastisch, voor herhaling vatbaar",,,Netherlands,Deluxe Double Room,3 nights ·,Couple,February 2022,20 February 2022,,
10,Exceptional,,,Austria,Deluxe Double Room,1 night ·,Solo traveller,February 2022,4 February 2022,,
10,Exceptional,,,Spain,Deluxe Double Room,2 nights ·,Couple,January 2022,17 January 2022,,
10,Exceptional,,,Poland,Deluxe Single Room,3 nights ·,Solo traveller,November 2021,10 January 2022,,
10,Exceptional,,,United Kingdom,Deluxe Double Room,2 nights ·,Group,December 2021,26 December 2021,,
10,Fresh hotel met leuke features zoals een relaxte 'bibliotheek-ruimte'. Heerlijk ontbijt in het naastgelegen rest,,,Netherlands,King Room,1 night ·,Couple,December 2021,22 December 2021,,
10,Perfetto!!!,,,Italy,Deluxe Double Room,3 nights ·,Couple,November 2021,2 November 2021,,
10,formidable,,,Netherlands,Deluxe Double Room,4 nights ·,Family,October 2021,28 October 2021,1,
3.0,Da dimenticare,,,Italy,Deluxe Single Room,1 night ·,Solo traveller,September 2021,12 September 2021,,
10,Exceptional,,,Kuwait,King Room,12 nights ·,Solo traveller,September 2021,6 September 2021,,
10,Toppen,,,Sweden,Deluxe Single Room,1 night ·,Solo traveller,August 2021,23 August 2021,,
10,Exceptional,,,Italy,Deluxe Double Room,2 nights ·,Couple,March 2020,9 March 2020,,
10,Hotel céntrico de 10,,,Spain,Deluxe Double Room,3 nights ·,Group,February 2020,24 February 2020,,
4.0,Disappointing,,,Switzerland,King Room,3 nights ·,Group,February 2020,9 February 2020,1,
10,PERFECTA,,,Spain,Deluxe Single Room,2 nights ·,Group,February 2020,7 February 2020,,
10,Exceptional,,,Kuwait,Deluxe Double Room,1 night ·,Family,January 2020,1 February 2020,1,
10,全体的にはすごく快適で満足しています。,,,Japan,Deluxe Single Room,2 nights ·,Group,January 2020,24 January 2020,,
10,"Idéal, je croise les doigts pour pouvoir bénéficier du même prix la prochaine fois.",,,France,Deluxe Double Room,1 night ·,Couple,January 2020,19 January 2020,1,
10,"Ottimo soggiorno, tornerò sicuramente.",,,Italy,Deluxe Double Room,2 nights ·,Solo traveller,January 2020,13 January 2020,,
10,مممتاز جدا,,,Saudi Arabia,Deluxe Double Room,9 nights ·,Couple,January 2020,13 January 2020,1,
10,Exceptional,,,Denmark,Deluxe Twin Room,3 nights ·,Family,October 2022,22 October 2022,,
6.0,Matig,,,Netherlands,Deluxe Double Room,9 nights ·,Family,August 2022,21 October 2022,,
4.0,لن اكرر,,,Kuwait,Deluxe Double Room,1 night ·,Couple,October 2022,17 October 2022,,
10,מקום נפלא,,,Israel,Deluxe Double Room,5 nights ·,Couple,October 2022,17 October 2022,,
5.0,Ein angenehmer Kurzurlaub,,,Germany,Deluxe Single Room,3 nights ·,Group,October 2022,6 October 2022,,
3.0,wir werden nicht wiederkommen.,,,Germany,King Room,3 nights ·,Family,September 2022,24 September 2022,1,
5.0,Passable,,,Germany,King Room,3 nights ·,Couple,August 2022,29 August 2022,1,
5.0,Sirvió al propósito del viajes.,,,Argentina,Deluxe Double Room,1 night ·,Couple,August 2022,14 August 2022,,
4.0,Disappointing,,,France,Triple Room,3 nights ·,Family,August 2022,10 August 2022,,
5.0,Nada espectacular,,,Spain,Deluxe Single Room,1 night ·,Solo traveller,July 2022,26 July 2022,,
6.0,Bien situé - joli décoration,,,France,Deluxe Single Room,1 night ·,Solo traveller,July 2022,14 July 2022,,
4.0,Disappointing,,,Turkey,Deluxe Single Room,3 nights ·,Solo traveller,July 2022,11 July 2022,,
4.0,"dobra lokalita, ale úroveň hotelu ani servis neodpovídá ****, nikdy více",,,Czech Republic,Deluxe Double Room,4 nights ·,Family,July 2022,7 July 2022,,
1.0,Very bed place.,,,Israel,Deluxe Double Room,4 nights ·,Couple,July 2022,4 July 2022,1,
3.0,Poor,,,Germany,Deluxe Single Room,2 nights ·,Solo traveller,July 2022,1 July 2022,1,
5.0,Preis-/Leistung passt leider so gar nicht. Leider ein Reinfall und kann es nicht weiterempfehlen.,,,Germany,Deluxe Double Room,2 nights ·,Couple,May 2022,21 June 2022,,
5.0,décevant,,,France,Deluxe Single Room,3 nights ·,Group,June 2022,17 June 2022,,
1.0,م راح ارجع,,,Oman,Deluxe Double Room,2 nights ·,Solo traveller,June 2022,15 June 2022,1,
4.0,Disappointing,,,Norway,Deluxe Double Room,3 nights ·,Couple,June 2022,9 June 2022,,
2.0,"Dobra lokalizacja , klaustrofobiczny hotel",,,Poland,Deluxe Double Room,2 nights ·,Couple,June 2022,9 June 2022,1,
5.0,Passable,,,Italy,Deluxe Double Room,4 nights ·,Couple,May 2022,28 May 2022,,
6.0,bien,,,Switzerland,Deluxe Double Room,4 nights ·,Family,April 2022,9 May 2022,,
6.0,Hotel plutot agréable mais rapport qualité / prix sur la chambre un peu excessif,,,France,Deluxe Double Room,1 night ·,Solo traveller,April 2022,2 May 2022,,
4.0,Disappointing,,,France,Deluxe Twin Room,1 night ·,Group,April 2022,25 April 2022,,
6.0,Pleasant,,,France,Deluxe Double Room,2 nights ·,Couple,April 2022,24 April 2022,,
6.0,Pleasant,,,Switzerland,Deluxe Double Room,4 nights ·,Couple,April 2022,20 April 2022,,
3.0,"zuklein, stickig, inkompetentes Personal",,,Germany,Deluxe Double Room,6 nights ·,Couple,March 2022,19 April 2022,1,
6.0,Un joli hôtel plutôt bien situé mais trop cher pour ce que c’est !,,,France,King Room,2 nights ·,Couple,April 2022,4 April 2022,,
5.0,Passable,,,Slovakia,Deluxe Double Room,1 night ·,Couple,April 2022,2 April 2022,,
5.0,war okay…,,,Germany,Deluxe Double Room,3 nights ·,Couple,March 2022,1 April 2022,,
1.0,A éviter absolument ! manque de respect total ! personnel arrogant et chambre minable !,,,France,Deluxe Double Room,1 night ·,Group,March 2022,21 March 2022,,
3.0,Poor,,,Sweden,Deluxe Double Room,3 nights ·,Group,March 2022,14 March 2022,,
6.0,Pettynyt,,,Finland,King Room,4 nights ·,Couple,February 2022,1 March 2022,,
10,Exceptional,,,Netherlands,Deluxe Double Room,1 night ·,Solo traveller,November 2021,18 January 2022,,
5.0,"Hotellet er super flot møbleret, sengene ikke gode og morgenmaden mega dyrt",,,Denmark,Deluxe Single Room,4 nights ·,Family,October 2021,26 October 2021,,
10,Exceptional,,,Spain,Deluxe Single Room,3 nights ·,Couple,August 2021,5 October 2021,1,
1.0,Sehr unkooperatives Personal,,,Germany,Deluxe Double Room,2 nights ·,Family,March 2020,15 March 2020,,
5.8,Okay,,,Spain,Deluxe Single Room,1 night ·,Solo traveller,February 2020,8 February 2020,,
6.0,Pleasant,,,France,Deluxe Double Room,1 night ·,Couple,January 2020,29 January 2020,,
5.0,そこそこかな,,,Japan,Deluxe Single Room,2 nights ·,Solo traveller,January 2020,25 January 2020,,
10,Otroligt prisvärt och snygg hotell!,,,Sweden,Deluxe Double Room,4 nights ·,Group,January 2020,24 January 2020,,
10,Exceptional,,,Israel,Deluxe Double Room,1 night ·,Group,December 2019,8 January 2020,1,
3.0,blij dat ik weg ben,,,Netherlands,Deluxe Double Room,1 night ·,Family,October 2022,20 October 2022,,
2.0,Mycket oljud och dålig personal,,,Sweden,Deluxe Double Room,3 nights ·,Couple,October 2022,3 October 2022,,
1.0,Personal de recepción nada amables y con cara de pocos amigos,,,Spain,Deluxe Double Room,3 nights ·,Family,September 2022,10 September 2022,,
6.0,Pleasant,,,Israel,Deluxe Double Room,7 nights ·,Couple,September 2022,8 September 2022,,
1.0,Terribile,,,Italy,Deluxe Double Room,2 nights ·,Couple,August 2022,24 August 2022,1,
3.0,Hostel,,,Norway,Deluxe Double Room,3 nights ·,Couple,August 2022,23 August 2022,,
6.0,Pleasant,,,France,Deluxe Double Room,1 night ·,Solo traveller,June 2022,22 August 2022,,
5.0,Passable,,,Italy,Deluxe Single Room,1 night ·,Group,July 2022,1 August 2022,,
1.0,Bad,,,Saudi Arabia,Deluxe Double Room,2 nights ·,Solo traveller,July 2022,27 July 2022,1,
3.0,Poor,,,Norway,Deluxe Double Room,3 nights ·,Couple,June 2022,5 June 2022,,
4.0,ok,,,Germany,Deluxe Double Room,3 nights ·,Couple,May 2022,30 May 2022,,
5.0,Preis Leistung stimmt überhaupt nicht.,,,Germany,Deluxe Double Room,4 nights ·,Couple,May 2022,23 May 2022,1,
6.0,Pleasant,,,Spain,Deluxe Double Room,3 nights ·,Group,April 2022,23 April 2022,,
5.0,Passable parce que nous étions en vacances et que nous ne voulions pas nous prendre la tête.,,,France,Deluxe Double Room,3 nights ·,Couple,February 2022,20 February 2022,,
5.0,OK,,,Sweden,Deluxe Double Room,3 nights ·,Couple,February 2020,25 February 2020,,
3.8,Poor,,,Russia,Deluxe Double Room,6 nights ·,Family,January 2020,24 January 2020,,
1.0,"NIE! wieder / Es sei denn, ich kriege nachträglich eine Gutschrift für dieses unzumutbare Abenteuer!",,,Germany,Deluxe Single Room,2 nights ·,Solo traveller,December 2019,7 January 2020,1,
2.0,Very poor,,,Saudi Arabia,Deluxe Double Room,5 nights ·,Couple,July 2022,19 July 2022,,
6.0,habitaciones minúsculas . buena localización,,,Spain,Deluxe Double Room,4 nights ·,Couple,March 2022,27 March 2022,1,
7.0,Trevligt välordnat och välskött  hotell med trevlig personal.,,,Sweden,,3 nights ·,Couple,March 2022,8 March 2022,,
9.0,Superb,,,Italy,,2 nights ·,Solo traveller,February 2022,17 February 2022,,
8.0,Perfekt für einen kurzen London Aufenthalt.,,,Germany,,2 nights ·,Solo traveller,March 2020,3 March 2020,,
9.2,Superb,,,Norway,,6 nights ·,Family,February 2020,24 February 2020,,
9.0,Vi rekommenderar verkligen detta hotell.,,,Sweden,,3 nights ·,Couple,November 2021,29 November 2021,,
8.0,"Muy bueno aunque si quieres tranquilidad de verdad, ¡evita una habitación exterior!",,,Spain,,2 nights ·,Solo traveller,March 2020,8 March 2020,,
7.5,Good,,,France,,2 nights ·,Couple,March 2020,1 March 2020,,
7.0,Good,,,Belgium,,2 nights ·,Solo traveller,January 2020,22 January 2020,,
10,Fijn hotel vlakbij Paddington Station,,,Netherlands,,4 nights ·,Group,March 2022,2 March 2022,,
10,Ein perfekter Aufenthalt,,,Germany,,2 nights ·,Solo traveller,September 2021,25 September 2021,,
6.0,Pleasant,,,Switzerland,,3 nights ·,Couple,February 2020,10 February 2020,,
10,Exceptional,,,Saudi Arabia,,2 nights ·,Family,January 2020,26 January 2020,,
6.0,Pleasant,,,Germany,,4 nights ·,Family,March 2020,15 March 2020,,
5.0,Passable,,,France,,2 nights ·,Couple,January 2020,26 January 2020,,
1.0,Habitación en subsuelo,,,Spain,,3 nights ·,Couple,September 2022,10 September 2022,,
4.0,notre séjour n’était pas très reposant,,,Switzerland,,2 nights ·,Couple,October 2022,4 October 2022,,
2.5,Very poor,,,Norway,,2 nights ·,Couple,March 2020,23 March 2020,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,October 2022,25 October 2022,,
9.0,Superb,,,Australia,Deluxe Double Room,2 nights ·,Group,September 2022,25 October 2022,,
7.0,Good,,,Saudi Arabia,Deluxe Twin Room,2 nights ·,Group,October 2022,24 October 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,October 2022,24 October 2022,,
8.0,Very good,,,United Kingdom,King Room,1 night ·,Couple,October 2022,23 October 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Group,October 2022,13 October 2022,,
8.0,Very good,,,United States,Deluxe Twin Room,3 nights ·,Couple,October 2022,12 October 2022,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,2 nights ·,Couple,September 2022,11 October 2022,,
8.0,Very good,,,Turkey,Deluxe Twin Room,1 night ·,Couple,October 2022,8 October 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,3 nights ·,Couple,October 2022,7 October 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Family,October 2022,6 October 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Solo traveller,September 2022,29 September 2022,,
8.0,Very good,,,Australia,King Room,3 nights ·,Couple,September 2022,27 September 2022,,
8.0,Very good,,,Netherlands,Deluxe Single Room,2 nights ·,Solo traveller,September 2022,26 September 2022,,
8.0,Very good,,,Spain,Deluxe Single Room,1 night ·,Solo traveller,September 2022,24 September 2022,,
7.0,Good,,,Canada,Deluxe Single Room,2 nights ·,Solo traveller,September 2022,23 September 2022,,
9.0,Superb,,,Indonesia,Deluxe Double Room,1 night ·,Couple,August 2022,20 September 2022,,
9.0,Superb,,,Argentina,Deluxe Single Room,4 nights ·,Solo traveller,September 2022,19 September 2022,,
9.0,Superb,,,Singapore,Deluxe Twin Room,4 nights ·,Family,September 2022,18 September 2022,,
7.0,Good,,,Italy,Deluxe Double Room,7 nights ·,Couple,September 2022,17 September 2022,,
9.0,Superb,,,Ireland,King Room,2 nights ·,Couple,September 2022,12 September 2022,,
9.0,Superb,,,Australia,Deluxe Single Room,1 night ·,Couple,July 2022,10 September 2022,,
9.0,Superb,,,Italy,Triple Room,4 nights ·,Family,September 2022,9 September 2022,,
9.0,Superb,,,Netherlands,Triple Room,2 nights ·,Group,July 2022,9 September 2022,,
8.0,Very good,,,United Kingdom,Triple Room,2 nights ·,Family,September 2022,8 September 2022,,
9.0,Superb,,,Greece,Deluxe Single Room,1 night ·,Solo traveller,July 2022,7 September 2022,,
9.0,Superb,,,Australia,Deluxe Double Room,5 nights ·,Couple,August 2022,6 September 2022,,
8.0,Very good,,,Saudi Arabia,Deluxe Single Room,1 night ·,Solo traveller,August 2022,5 September 2022,,
7.0,Good,,,United Kingdom,Deluxe Double Room,2 nights ·,Couple,September 2022,5 September 2022,,
8.0,Very good,,,Canada,King Room,3 nights ·,Couple,August 2022,4 September 2022,,
8.0,Very good,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,August 2022,1 September 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,August 2022,29 August 2022,,
8.0,Very good,,,Sweden,Deluxe Double Room,4 nights ·,Couple,August 2022,28 August 2022,,
7.0,Good,,,Canada,Deluxe Double Room,1 night ·,Solo traveller,August 2022,24 August 2022,,
8.0,Very good,,,United Kingdom,Deluxe Twin Room,1 night ·,Group,August 2022,24 August 2022,,
9.0,Superb,,,Cyprus,Deluxe Double Room,4 nights ·,Group,August 2022,23 August 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Couple,July 2022,20 August 2022,,
7.0,Good,,,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,August 2022,19 August 2022,,
7.0,Good,,,Ireland,Deluxe Double Room,1 night ·,Couple,August 2022,17 August 2022,,
8.0,Very good,,,United States,Deluxe Single Room,1 night ·,Group,August 2022,17 August 2022,,
8.0,Very good,,,Saudi Arabia,Deluxe Single Room,2 nights ·,Solo traveller,August 2022,12 August 2022,,
8.0,Very good,,,United Kingdom,King Room,1 night ·,Couple,July 2022,11 August 2022,,
9.0,Superb,,,Saudi Arabia,Deluxe Double Room,5 nights ·,Group,August 2022,9 August 2022,,
9.0,Superb,,,Benin,Deluxe Single Room,1 night ·,Solo traveller,August 2022,8 August 2022,,
9.0,Superb,,,Thailand,Triple Room,2 nights ·,Group,August 2022,8 August 2022,,
9.0,Superb,,,Spain,Deluxe Double Room,1 night ·,Family,August 2022,7 August 2022,,
9.0,Superb,,,Saudi Arabia,Deluxe Double Room,10 nights ·,Family,August 2022,6 August 2022,,
8.0,Very good,,,Netherlands,Deluxe Twin Room,2 nights ·,Family,August 2022,6 August 2022,,
8.0,Very good,,,United Arab Emirates,Deluxe Single Room,1 night ·,Solo traveller,August 2022,2 August 2022,,
9.0,Superb,,,Australia,Deluxe Twin Room,2 nights ·,Couple,July 2022,2 August 2022,,
9.0,Superb,,,Australia,Deluxe Double Room,3 nights ·,Solo traveller,June 2022,31 July 2022,,
8.0,Very good,,,United Kingdom,Deluxe Double Room,1 night ·,Group,July 2022,31 July 2022,,
8.0,Very good,,,United States,Deluxe Double Room,3 nights ·,Couple,July 2022,30 July 2022,,
8.0,Very good,,,Saudi Arabia,Triple Room,3 nights ·,Group,July 2022,27 July 2022,,
9.0,Superb,,,Czech Republic,Deluxe Double Room,4 nights ·,Family,July 2022,26 July 2022,,
8.0,Very good,,,India,Deluxe Single Room,6 nights ·,Solo traveller,July 2022,24 July 2022,,
8.0,Very good,,,Norway,Deluxe Double Room,2 nights ·,Solo traveller,May 2022,23 July 2022,,
8.0,Wonderful people on staff. Really helpful.,,,United States,Deluxe Single Room,2 nights ·,Solo traveller,July 2022,21 July 2022,,
9.0,Superb,,,United Arab Emirates,Deluxe Double Room,2 nights ·,Couple,July 2022,21 July 2022,,
9.0,Superb,,,Switzerland,Deluxe Double Room,4 nights ·,Couple,June 2022,21 July 2022,,
7.0,Good,,,United Kingdom,King Room,1 night ·,Couple,July 2022,20 July 2022,,
9.0,Superb,,,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,July 2022,19 July 2022,,
9.0,Superb,,,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,July 2022,19 July 2022,,
7.0,Good,,,Denmark,Deluxe Double Room,4 nights ·,Solo traveller,May 2022,19 July 2022,,
9.0,Superb,,,Australia,Deluxe Single Room,4 nights ·,Solo traveller,July 2022,18 July 2022,,
