score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2022,28 September 2022,,
10,Exceptional,,,Czech Republic,Premier Twin Room,4 nights ·,Couple,August 2022,27 September 2022,,
10,Exceptional,,,New Zealand,Premier Double Room,5 nights ·,Couple,September 2022,25 September 2022,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Family,September 2022,24 September 2022,,
6.0,Pleasant,,,Netherlands,Premier Double Room,3 nights ·,Couple,September 2022,22 September 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,September 2022,19 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,September 2022,18 September 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,September 2022,18 September 2022,,
6.0,Pleasant,,,Israel,Premier Double Room,4 nights ·,Group,August 2022,16 September 2022,,
5.0,Passable,,,United States,Premier Double Room,2 nights ·,Group,September 2022,15 September 2022,,
1.0,Bad,,,United Kingdom,Economy Double Room,1 night ·,Couple,August 2022,15 September 2022,,
10,Exceptional,,,Ireland,Premier Double Room,3 nights ·,Couple,September 2022,14 September 2022,,
10,Exceptional,,,United States,Premier Double Room,1 night ·,Couple,September 2022,14 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2022,12 September 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Couple,September 2022,11 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Couple,July 2022,10 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,August 2022,9 September 2022,,
10,Exceptional,,,Australia,Premier Twin Room,3 nights ·,Couple,September 2022,8 September 2022,,
10,Exceptional,,,Australia,Premier Twin Room,1 night ·,Couple,September 2022,8 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2022,8 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2022,8 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2022,2 September 2022,,
3.0,Poor,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,September 2022,2 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2022,2 September 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,August 2022,1 September 2022,,
10,Exceptional,,,Australia,Premier Double Room,6 nights ·,Couple,August 2022,30 August 2022,,
10,Exceptional,,,Canada,Premier Double Room,3 nights ·,Couple,August 2022,28 August 2022,,
10,"everything goes well, I really enjoyed this place when I stayed here",,,China,Premier Double Room,2 nights ·,Solo traveller,August 2022,20 August 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2022,16 August 2022,,
4.0,Disappointing,,,Croatia,Premier Double Room,5 nights ·,Couple,July 2022,16 August 2022,,
10,Exceptional,,,United Arab Emirates,Club Double Room,1 night ·,Solo traveller,August 2022,14 August 2022,,
1.0,Bad,,,Australia,Economy Double Room,1 night ·,Group,August 2022,10 August 2022,,
10,Exceptional,,,United Kingdom,Economy Double Room,1 night ·,Couple,August 2022,9 August 2022,,
10,Exceptional,,,United Kingdom,Junior Suite,4 nights ·,Family,August 2022,9 August 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2022,7 August 2022,,
10,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Family,August 2022,6 August 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,August 2022,5 August 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2022,4 August 2022,,
10,Excellent place to stay during your holliday,,,Romania,Junior Suite,6 nights ·,Family,August 2022,2 August 2022,,
10,amazing location and brilliant service,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2022,1 August 2022,,
10,Exceptional,,,Ireland,Premier Single Room,1 night ·,Solo traveller,July 2022,31 July 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2022,30 July 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Family,July 2022,30 July 2022,,
10,Exceptional,,,United Arab Emirates,Premier Double Room,1 night ·,Couple,July 2022,27 July 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,July 2022,27 July 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Family,July 2022,26 July 2022,,
10,Exceptional,,,,Economy Double Room,1 night ·,Solo traveller,July 2022,21 July 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Solo traveller,July 2022,19 July 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,7 nights ·,Couple,May 2022,16 July 2022,,
10,Exceptional,,,Malta,Premier Single Room,5 nights ·,Solo traveller,July 2022,14 July 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,4 nights ·,Couple,July 2022,12 July 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Couple,July 2022,12 July 2022,,
10,Exceptional,,,United Kingdom,Premier Single Room,1 night ·,Family,July 2022,11 July 2022,,
10,Exceptional,,,Brazil,Premier Single Room,1 night ·,Solo traveller,June 2022,5 July 2022,,
6.0,Pleasant,,,United Kingdom,Premier Twin Room,2 nights ·,Group,July 2022,2 July 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,30 June 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Family,June 2022,26 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,June 2022,26 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,June 2022,26 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,June 2022,26 June 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Couple,April 2022,21 June 2022,,
10,Exceptional,,,US Virgin Islands,Premier Double Room,1 night ·,Couple,May 2022,19 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,15 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,10 June 2022,,
10,Exceptional,,,Lebanon,Premier Twin Room,1 night ·,Solo traveller,May 2022,10 June 2022,,
5.0,Passable,,,United Kingdom,Premier Twin Room,3 nights ·,Couple,May 2022,10 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Couple,April 2022,6 June 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,June 2022,6 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,April 2022,5 June 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,June 2022,4 June 2022,,
5.0,Passable,,,United States,Premier Double Room,6 nights ·,Solo traveller,June 2022,3 June 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,May 2022,30 May 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,April 2022,28 May 2022,,
10,2nd time we have stayed here and once again absolutely fabulous. Will definitely be staying again,,,United Kingdom,Premier Double Room,1 night ·,Couple,May 2022,26 May 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,May 2022,22 May 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,May 2022,20 May 2022,,
6.0,Pleasant,,,United Kingdom,Premier Twin Room,2 nights ·,Group,April 2022,18 May 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,April 2022,18 May 2022,,
10,Exceptional,,,United States,Premier Double Room,1 night ·,Couple,May 2022,18 May 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,May 2022,16 May 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,April 2022,12 May 2022,,
10,Exceptional,,,Israel,Junior Suite,4 nights ·,Family,May 2022,9 May 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,3 nights ·,Couple,April 2022,4 May 2022,,
3.0,Poor,,,Estonia,Premier Double Room,3 nights ·,Solo traveller,April 2022,3 May 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,April 2022,2 May 2022,,
4.0,Disappointing,,,Cyprus,Premier Double Room,5 nights ·,Solo traveller,April 2022,28 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,April 2022,28 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,April 2022,25 April 2022,,
10,Exceptional,,,United Kingdom,Four-Poster Suite,1 night ·,Couple,April 2022,24 April 2022,,
6.0,Pleasant,,,Ireland,Junior Suite,2 nights ·,Family,February 2022,22 April 2022,,
10,Exceptional,,,Pakistan,Premier Twin Room,4 nights ·,Group,April 2022,21 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,April 2022,20 April 2022,,
10,Exceptional,,,Qatar,Premier Single Room,1 night ·,Solo traveller,February 2022,20 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,April 2022,19 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,March 2022,18 April 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,4 nights ·,Couple,April 2022,15 April 2022,,
5.0,Passable,,,Saudi Arabia,Premier Double Room,2 nights ·,Couple,April 2022,7 April 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,6 April 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,January 2022,4 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,March 2022,3 April 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,2 April 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,March 2022,31 March 2022,,
10,Exceptional,,,United Kingdom,Junior Suite,2 nights ·,Family,March 2022,31 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,30 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,March 2022,30 March 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,February 2022,26 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,23 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,March 2022,21 March 2022,,
2.0,Very poor,,,Israel,Premier Double Room,2 nights ·,Solo traveller,March 2022,20 March 2022,,
10,Exceptional,,,Portugal,Premier Double Room,1 night ·,Couple,March 2022,19 March 2022,,
9.6,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,March 2022,15 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,13 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Group,February 2022,13 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Couple,March 2022,13 March 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,March 2022,12 March 2022,,
10,Exceptional,,,France,Premier Double Room,2 nights ·,Couple,March 2022,11 March 2022,,
5.0,Passable,,,United Kingdom,Club Double Room,2 nights ·,Family,February 2022,10 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,7 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,5 March 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,3 March 2022,,
10,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Group,February 2022,3 March 2022,,
3.0,Poor,,,United Kingdom,Premier Double Room,2 nights ·,Couple,February 2022,3 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,3 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,2 March 2022,,
6.0,Pleasant,,,United Kingdom,Premier Twin Room,1 night ·,Family,March 2022,1 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,March 2022,1 March 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,February 2022,1 March 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Family,February 2022,28 February 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,February 2022,27 February 2022,,
1.0,appalling hotel; appalling breakfast,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,25 February 2022,,
10,Exceptional,,,Ireland,Premier Double Room,3 nights ·,Couple,January 2022,21 February 2022,,
10,Exceptional,,,Ireland,Premier Double Room,1 night ·,Couple,January 2022,21 February 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,February 2022,21 February 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,February 2022,20 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Group,February 2022,19 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,February 2022,16 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,16 February 2022,,
10,Exceptional,,,United States,Premier Single Room,1 night ·,Solo traveller,November 2021,16 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,15 February 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,February 2022,14 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Family,February 2022,14 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,13 February 2022,,
10,Exceptional,,,Canada,Premier Double Room,4 nights ·,Couple,February 2022,12 February 2022,,
10,brilliant staff.  Cannot fault visit at all,,,United Kingdom,Premier Double Room,1 night ·,Family,February 2022,11 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Family,January 2022,10 February 2022,,
10,Suberb,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,February 2022,8 February 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Couple,February 2022,6 February 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,January 2022,5 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,4 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Couple,February 2022,4 February 2022,,
10,Great!,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,February 2022,3 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,February 2022,1 February 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,1 February 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,1 February 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,3 nights ·,Couple,January 2022,1 February 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Group,January 2022,31 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,30 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,January 2022,30 January 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,30 January 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,January 2022,28 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,27 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Solo traveller,January 2022,27 January 2022,,
10,Exceptional,,,Spain,Premier Double Room,1 night ·,Couple,January 2022,26 January 2022,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,3 nights ·,Couple,January 2022,25 January 2022,,
10,Exceptional,,,United Kingdom,Four-Poster Suite,1 night ·,Couple,January 2022,25 January 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,January 2022,24 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Family,January 2022,23 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,23 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,23 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,23 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Couple,January 2022,18 January 2022,,
6.0,Pleasant,,,United Kingdom,Club Double Room,1 night ·,Couple,January 2022,18 January 2022,,
6.0,Pleasant,,,United Kingdom,Club Double Room,1 night ·,Couple,January 2022,17 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,15 January 2022,,
10,A wonderful stay… The Piccadilly went above and beyond for my daughters birthday…Thankyou,,,United Kingdom,Premier Twin Room,1 night ·,Group,January 2022,14 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,14 January 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,January 2022,13 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,13 January 2022,,
5.0,Passable,,,United Kingdom,Premier Double Room,2 nights ·,Solo traveller,January 2022,12 January 2022,,
10,Very enjoyable,,,United Kingdom,Premier Twin Room,1 night ·,Group,January 2022,12 January 2022,,
10,Exceptional,,,United Kingdom,Junior Suite,2 nights ·,Couple,January 2022,10 January 2022,,
10,Cristina was extremely helpful and friendly.,,,Romania,Premier Double Room,2 nights ·,Couple,December 2021,10 January 2022,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,9 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,8 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,7 January 2022,,
10,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Couple,December 2021,7 January 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,January 2022,4 January 2022,,
10,fantastic stay!,,,United Kingdom,Premier Twin Room,1 night ·,Couple,January 2022,4 January 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Couple,December 2021,4 January 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Solo traveller,December 2021,4 January 2022,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Couple,December 2021,3 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,January 2022,3 January 2022,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Family,December 2021,3 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2021,2 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,2 January 2022,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,December 2021,31 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,December 2021,30 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,3 nights ·,Family,December 2021,30 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,29 December 2021,,
10,"The hotel went above and beyond to make sure our stay for our wedding Anniversary was special! It’s a lovely hotel,",,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,29 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,27 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,24 December 2021,,
10,Exceptional,,,Qatar,Premier Double Room,2 nights ·,Couple,December 2021,22 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,December 2021,22 December 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,December 2021,21 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,December 2021,20 December 2021,,
10,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Group,December 2021,19 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,December 2021,18 December 2021,,
6.0,Pleasant,,,Ireland,Premier Twin Room,2 nights ·,Family,December 2021,17 December 2021,,
10,Exceptional,,,Qatar,Premier Double Room,1 night ·,Couple,December 2021,16 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,December 2021,15 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,11 December 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2021,9 December 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,3 nights ·,Solo traveller,December 2021,9 December 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2021,2 December 2021,,
10,Great location,,,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2021,30 November 2021,,
1.0,Bad,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2021,29 November 2021,,
1.0,Bad,,,United Kingdom,Club Double Room,1 night ·,Couple,November 2021,29 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2021,28 November 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,October 2021,28 November 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,November 2021,26 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2021,21 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2021,20 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2021,18 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,November 2021,18 November 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Group,November 2021,16 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Group,November 2021,16 November 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,November 2021,14 November 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,November 2021,13 November 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,1 night ·,Couple,November 2021,12 November 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,3 nights ·,Couple,October 2021,10 November 2021,,
10,Exceptional,,,"Abkhazia, ​Georgia",Premier Single Room,1 night ·,Group,October 2021,9 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,October 2021,8 November 2021,,
4.0,Disappointing,,,Spain,Premier Double Room,5 nights ·,Group,November 2021,6 November 2021,,
10,Exceptional,,,United Kingdom,Junior Suite,1 night ·,Family,November 2021,4 November 2021,,
6.0,Pleasant,,,United Kingdom,Premier Twin Room,1 night ·,Family,October 2021,2 November 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,1 November 2021,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Group,October 2021,27 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,October 2021,23 October 2021,,
6.0,Pleasant,,,United Kingdom,Premier Twin Room,1 night ·,Group,October 2021,22 October 2021,,
5.0,Passable,,,United Kingdom,Club Double Room,1 night ·,Couple,October 2021,19 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,October 2021,18 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,October 2021,17 October 2021,,
6.0,Pleasant,,,Iceland,Premier Twin Room,4 nights ·,Group,October 2021,14 October 2021,,
5.0,Passable,,,United Kingdom,Club Double Room,1 night ·,Solo traveller,October 2021,13 October 2021,,
6.0,Pleasant,,,United States,Premier Double Room,2 nights ·,Solo traveller,October 2021,13 October 2021,,
10,Exceptional,,,United Kingdom,Premier Twin Room,1 night ·,Family,October 2021,11 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,October 2021,5 October 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,3 nights ·,Couple,October 2021,5 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,4 nights ·,Couple,October 2021,4 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,October 2021,3 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,October 2021,3 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,October 2021,2 October 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2021,1 October 2021,,
10,Exceptional,,,United Kingdom,Premier Twin Room,2 nights ·,Group,September 2021,28 September 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,3 nights ·,Family,September 2021,27 September 2021,,
6.0,Pleasant,,,United Kingdom,Junior Suite,3 nights ·,Family,August 2021,25 September 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Group,August 2021,23 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,21 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Family,September 2021,20 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2021,19 September 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,1 night ·,Family,August 2021,12 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2021,9 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,September 2021,9 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,5 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Solo traveller,September 2021,5 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,2 September 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Couple,July 2021,1 September 2021,,
6.0,Pleasant,,,United Kingdom,Premier Double Room,2 nights ·,Couple,August 2021,31 August 2021,,
1.0,Bad,,,United Kingdom,Premier Double Room,3 nights ·,Group,August 2021,30 August 2021,,
10,Exceptional,,,United Kingdom,Club Double Room,2 nights ·,Couple,August 2021,26 August 2021,,
6.0,Pleasant,,,United Kingdom,Club Double Room,1 night ·,Couple,August 2021,24 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,1 night ·,Group,August 2021,24 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,4 nights ·,Solo traveller,August 2021,24 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Couple,June 2021,23 August 2021,,
10,Exceptional,,,United Kingdom,Premier Double Room,2 nights ·,Family,August 2021,20 August 2021,,
10,"Staff was brilliant, really could not do enough for us and the location was perfect",,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,19 August 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Group,July 2021,18 August 2021,,
5.0,Passable,,,United Kingdom,Premier Double Room,1 night ·,Couple,August 2021,18 August 2021,,
